Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,PhasePositionSceneTask,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag
1005880,1005870,,危机前夜,巴雷蒙德逃走了，如今梦罗克周边危机四伏、暗流涌动…,1,1017,第十一章：危机前夜,,58=0,0=0,1=0,0,2,,0,0,,12434=26,12432=51,,,1,1,1,1,1,48,1,,,,,,5|0=1|51=36.54=21.96=35.55,,回到黑店向刺客公会通报巴雷蒙德的异常,1|12432=51,Main_1005880_exec,告知霖巴雷蒙德魔化的事实,27|6061=1|51=42.22=21.76=49.68,17.58,向霖展示你收集到的巴雷蒙德魔化痕迹,,,,,,,2,3=0=4=12421|3=0=4=12432|1=0=14=1=0=11377|4=1=4=12434|4=1=14=2=12432=11378|4=3=14=2=12432=11379|3=0=16=6092,,,,1102370,和宝妮合计一下解决当前危机的办法,巴雷蒙德失踪了，梦罗克的地下世界暗流涌动,1019,Main_1005880_accept,Main_1005880_finish
1006010,1005880,,最终仪式,刺客公会那边给你寄来了信件：梦罗克的情况再度恶化了，最新的异象是孩童失踪。越来越多的恐怖事件已经让梦罗克人心惶惶，刺客公会只好请求你的帮助了,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12450=51,12450=51,,,0,3,1,1,1,49,1,,,,,,5|0=1|51=35.83=21.96=33.45,,前往地下酒吧找到霖了解梦罗克最近的情况,1|12450=51,Main_1006010_exec,询问霖关于儿童失踪案的情况,27|6062=1|51=41.77=21.96=49.90,39.76,阅读刺客公会的调查报告， 寻找有价值的信息,,,,,,,2,1=0=3=12450=51=42.67=21.96=51.10=180.00|4=1=14=2=12450=11380|4=3=22=6005|4=3=14=1=0=11381|3=0=3=12451=26=58.12=9.91=85.75=90.5|3=0=3=12452=26=57.66=9.91=76.16=81.04,,,,1102380,等待霖和刺客公会对于最近梦罗克异变的调查结果,儿童失踪案的报告里有一些值得关注的可疑线索,1020,Main_1006010_accept,Main_1006010_finish
1006020,1006010,,最终仪式,调查孩童失踪案件，弄清楚事件背后的隐秘关联,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12451=26,12453=26,,,1,1,1,1,1,50,1,,,,,,1|12452=26,Main_1006020_exec_01,询问丢失了孩子的焦急家长，发现关键线索,3|201023=1|26=65.16=9.91=78.22,,前往焦急的家长指认的孩子失踪现场进行调查,1|12451=26,Main_1006020_exec_02,案发现场发现了一些脚印，将你的发现汇报给基德,27|6063=1|26=58.79=9.83=84.81,324.48,采纳基德的计策，使用变身药剂变成孩子,5|0=1|26=172.72=9.83=82.62,,循着可疑人在梦罗克街道上留下的脚印追踪下去,2,1=0=4=12450|4=1=11=201023=1=26=66.31=9.83=78.16|4=2=12=201023=1|4=2=14=1=0=11382|4=4=14=2=12451=11383|3=0=4=12452|4=5=3=12453=26=175.54=9.91=83.72=287.79|4=1=14=2=12452=11566|4=5=14=1=0=11567|1=0=15=1006020|1=0=7=150054=1=26=66.31=9.83=78.16=0|4=4=7=150055=1=26=77.96=9.83=85.97=0|4=4=7=150056=1=26=84.74=9.83=85.43=0|4=4=7=150057=1=26=99.89=9.83=86.02=0|4=4=7=150058=1=26=121.98=9.83=85.84=0|4=4=7=150059=1=26=140.29=9.83=80.79=0|4=4=7=150060=1=26=164.62=9.83=80.82=0|3=0=8=150054=1|3=0=8=150055=1|3=0=8=150056=1|3=0=8=150057=1|3=0=8=150058=1|3=0=8=150059=1|3=0=8=150060=1|4=4=4=12451|4=4=10=3550701|4=5=23=3550701|4=4=10=3550901,,,,1102390,找到基德开始下一步调查计划,脚印消失在此处，假扮成了小孩子“钓鱼执法”,1020,Main_1006020_accept,Main_1006020_finish
1006030,1006020,,最终仪式,通过“钓鱼执法”成功进入到了黑衣人教团组织的内部，继续寻找真凶的线索,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12453=26,12458=516,,,1,1,1,1,1,51,1,,,,,,5|0=1|26=167.05=9.91=75.58,,先前往脚印消失的地方，绑架小孩的人应该藏身附近,37|4=1,,在脚印消失的周边区域“守株待兔”，等待坏人现身,1|12454=26,Main_1006030_exec,果然一个行迹可疑的怪人现身了，上去和他谈谈,28|6058=1|26=177.53=9.83=67.41,,这个怪人就是最近梦罗克儿童失踪案背后的真凶,3|201025=1|516=190.71=24.59=36.96,,你被迷晕带到了一处神殿内，调查身边着魔的孩子,2,4=2=3=12454=26=178.49=9.91=67.13=278.00|4=2=14=1=0=11384|1=0=4=12453|4=4=4=12454|4=4=18=516=200.56=24.67=36.78=333.15|4=4=3=12455=516=188.78=24.59=38.16=90.00|4=4=3=12456=516=188.82=24.59=36.50=90.00|4=4=3=12457=516=188.91=24.59=34.55=90.00|4=4=24=2691138=516=188.82=24.59=36.50|4=4=14=1=0=11401|4=4=11=201025=1=516=190.31=24.59=36.96|4=5=12=201025=1|4=5=14=2=12458=11386|4=5=3=12458=516=202.43=24.59=48.34=180.70|4=5=3=12459=516=200.10=24.59=49.91=180.70|4=2=15=1006030|4=4=24=2691108=516=188.82=24.59=36.50|4=4=3=12441=516=186.55=24.59=56.95=182.24|4=4=3=12442=516=186.36=24.59=48.58=359.82|4=4=3=12443=516=187.43=24.59=76.43=2.76|4=4=3=12444=516=187.12=24.59=85.50=175.40|4=4=3=12445=516=195.24=24.59=101.50=94.18|4=4=3=12446=516=206.13=24.59=102.06=267.06|4=4=3=12447=516=175.21=24.59=99.98=177.06|4=4=3=12448=516=175.22=24.59=90.29=356.88|4=4=23=3550901,,,,1102400,脚印消失在此处，假扮成了小孩子“钓鱼执法”,成功进入了教团组织内部，但你被神殿守卫发现了,1020,Main_1006030_accept,Main_1006030_finish
1006040,1006030,,最终仪式,在教团内部小心潜伏，发挥瞒天过海的功夫耐心调查,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12458=516,12462=516,,,1,1,1,1,1,52,1,,,,,,2|150023=2|516=199.86=24.59=39.02,,守卫戳穿了你的伪装，在他们发出警报之前击倒他们,3|201026=1|516=198.57=24.59=39.39,,乔装打扮成守卫模样，准备潜入神殿内部,5|0=1|516=183.77=24.59=73.65,,继续探索神殿内部寻找教国组织在此地秘密集会的目的,,,,,,,2,1=0=4=12458|1=0=4=12459|1=0=7=150023=2=516=200.27=24.59=40.90=2|1=0=14=2=12458=11402|4=1=8=150023=2|4=1=14=1=0=11387|4=1=3=12460=516=201.67=24.59=41.17=234.79|4=1=3=12461=516=199.35=24.59=41.93=216.03|4=1=11=201026=1=516=199.50=24.59=40.25|4=2=12=201026=1|4=2=3=12462=516=186.05=24.67=83.46=180|4=3=14=2=12462=11388|4=2=14=1=0=11385|4=2=3=12474=516=188.31=24.67=91.15=170.98|4=2=3=12475=516=188.03=24.67=95.72=313.83|4=2=3=12476=516=187.88=24.67=93.87=317.89|4=2=3=12477=516=184.42=24.67=91.13=1.62|4=2=3=12478=516=187.80=24.67=98.49=182.60|4=2=3=12479=516=184.31=24.67=94.65=262.63|4=2=24=2691109=516=185.37=24.59=92.62|4=2=24=2691110=516=189.78=24.59=99.12|4=2=24=2691111=516=189.23=24.59=94.34|4=2=10=3550801,,,,1102410,成功进入了教团组织内部，但你被神殿守卫发现了,你被劫走古娜的神秘黑衣修士发现了，不要轻举妄动,1020,Main_1006040_accept,Main_1006040_finish
1006050,1006040,,最终仪式,你被之前劫走古娜的黑衣修士发现了，为了不暴露身份你必须按照他的要求去为教团取得仪式祭品,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12462=516,12463=516,,,1,1,1,1,1,53,1,,,,,,3|201027=1|516=185.29=24.59=96.09,,收集祭品来获取进入神殿内部的资格,,,,,,,,,,,,,2,4=1=3=12463=516=164.40=24.67=97.78=170.96|1=0=11=201027=1=516=186.42=24.67=95.25|4=1=12=201027=1|4=1=14=1=0=11404|4=1=3=12449=516=163.74=24.59=95.75=58.76,,,,1102420,黑衣修士没有识破你的伪装，为了进入神殿需要取得祭品,你遇到了之前的白衣修士，和他对话来套取情报,1020,Main_1006050_accept,Main_1006050_finish
1006060,1006050,,最终仪式,你再度碰到了许久未见的白衣修士，秘密跟踪他来了解这神殿背后的秘密,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12463=516,12465=516,,,1,1,1,1,1,54,1,,,,,,7|2192=1||516=166.09=24.59=97.24,,秘密跟踪白衣修士探索真相,,,,,,,,,,,,,2,1=0=4=12462|1=0=4=12463|4=1=3=12464=516=189.84=24.67=165.61=177.86|4=1=3=12465=516=189.73=24.67=162.08=357.86|4=1=14=2=12465=11390|1=0=1=2192|4=1=2=2192|1=0=23=3550801,,,,1102430,你遇到了之前的白衣修士，和他对话来套取情报,你们的伪装被黑衣修士撞破了，一场战斗在所难免,1020,Main_1006060_accept,Main_1006060_finish
1006070,1006060,,最终仪式,伪装被黑衣修士识破，你只能和曾经的对手结成盟友了,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12465=516,12464=516,,,1,1,1,1,1,55,1,,,,,,2|9927=1|2193=189.73=24.67=162.08|516=189.73=24.67=162.08,,危急时刻你和白衣修士达成临时同盟，联手击败黑衣修士,27|6064=1|516=191.94=24.59=163.03,274.28,将教团首领黑衣修士束缚起来以防万一,,,,,,,,,,2,1=0=4=12465|4=1=3=12466=516=190.70=24.67=163.43=229.31|4=2=14=2=12465=11393|1=0=1=2193|4=1=2=2193|4=2=4=12466|4=2=3=14572=516=190.70=24.67=163.43=229.31,,,,1102440,黑衣修士无比狂妄，对你们不屑一顾仿佛胜券在握,白衣修士有很多关于过去的事情需要向你解释,1020,Main_1006070_accept,Main_1006070_finish
1006080,1006070,,最终仪式,利用白衣修士为你创造的片刻喘息机会，赶紧找到巴雷蒙德阻止仪式,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12464=516,12469=516,,,1,1,1,1,1,56,1,,,,,,5|0=1|516=165.77=24.46=188.26,,来到巴雷蒙德的身边，拯救陷入魔化的大贤者,1|12467=516,Main_1006080_exec,劝阻正在尝试完成最后一场古卷仪式的巴雷蒙德,7|2194=1||516=168.38=24.14=188.49,,击败魔化的巴雷蒙德，阻止死海古卷仪式的继续,3|201030=1|516=168.81=24.22=188.43,1,将巴雷蒙德束缚起来,,,,2,1=0=16=6059|1=0=4=12464|1=0=4=14572|1=0=18=516=153.26=24.67=189.87=87.86|1=0=3=12467=516=169.98=24.08=188.40=263.16|4=1=14=1=0=11394|4=2=4=12467|4=3=3=12468=516=169.98=24.08=188.40=263.16|4=4=3=12469=516=175.77=23.74=188.51=267.30|3=0=4=12441|3=0=4=12442|3=0=4=12443|3=0=4=12444|3=0=4=12445|3=0=4=12446|3=0=4=12447|3=0=4=12448|3=0=4=12449|4=2=20=516=3|4=3=21=516=3|1=0=24=2691112=516=169.98=24.08=188.40|4=3=25=2691112|1=0=3=12680=516=187.46=22.67=188.46=269.18|1=0=24=2691114=516=159.60=24.59=192.78|1=0=24=2691115=516=158.67=24.59=188.27|1=0=24=2691116=516=159.88=24.59=184.03|4=3=25=2691114|4=3=25=2691115|4=3=25=2691116|4=2=1=2194|4=3=2=2194|4=4=24=2691134=516=169.84=23.19=188.00|4=3=11=201030=1=516=168.81=24.22=188.43|4=4=12=201030=1|4=4=16=6060,,,,1102450,白衣修士有很多关于过去的事情需要向你解释,即将被巴雷蒙德杀死前一个白衣女人的身影闪出救下了你,1020,Main_1006080_accept,Main_1006080_finish
1006090,1006080,,最终仪式,死海古卷最终完成了揭示，当你面对危机此时一个“似曾相识”的身影出现了……,1,1018,第十二章：最终仪式,,62=0,0=0,1=0,0,2,,0,0,,12469=516,12472=57,,,1,1,1,1,1,57,1,,,,,,1|12470=57,Main_1006090_exec_01,九死一生逃出地下神殿，白衣修士似乎有许多话要交代给你,3|201028=1|57=57.10=10.01=61.41,,魔化巴雷蒙德被神秘白衣女子封印住了，看看他是否稳定,1|12470=57,Main_1006090_exec_02,白衣修士准备作别，分开前他有话想对你说,3|201029=1|57=56.83=10.01=60.99,1,神秘的白衣女子来去如风，回想一下这个熟悉的身影,,,,2,1=0=18=57=60.87=10.21=58.17=3.04|1=0=4=12469|1=0=3=12470=57=55.45=10.21=59.55=42.01|1=0=3=12471=57=56.90=10.21=63.08=138.95|4=1=11=201028=1=57=57.25=10.01=62.79|4=2=12=201028=1|4=2=14=1=0=11398|4=3=11=201029=1=57=56.83=10.01=60.99|4=4=12=201029=1|4=4=22=35|4=4=14=1=0=11399|4=4=3=12472=57=60.81=10.01=44.58=1.72|3=0=4=12455|3=0=4=12456|3=0=4=12457|3=0=4=12460|3=0=4=12461|4=3=4=12470|3=0=4=12471|3=0=4=12472|3=0=4=12474|3=0=4=12475|3=0=4=12476|3=0=4=12477|3=0=4=12478|3=0=4=12479|3=0=25=2691108|3=0=25=2691109|3=0=25=2691110|3=0=25=2691111|3=0=4=12680|1=0=14=2=12470=11389|1=0=24=2691117=57=56.90=9.29=63.08|3=0=25=2691117|4=3=14=2=12470=11392|1=0=4=12468|1=0=25=2691134|3=0=16=6093|3=0=25=2691138,,,,1102460,即将被巴雷蒙德杀死前一个白衣女人的身影闪出救下了你,巴雷蒙德最终被带回来，但死海古卷仪式还是完成了,1020,Main_1006090_accept,Main_1006090_finish
1006210,1006090,,双生的黑白,宝妮告知你她发现了破解巴雷蒙德身上圣痕的关键所在,1,1019,第十三章：双生的黑白,,66=0,0=0,1=0,0,2,,0,0,,12480=57,12480=57,,,0,3,1,1,1,58,1,,,,,,5|0=1|57=61.04=10.21=52.70,,接到宝妮的来信，前往贤者之间会面宝妮,1|12480=57,Main_1006210_exec,宝妮那儿有了新的进展，询问她更多关于圣痕的事,3|201031=1|57=60.18=10.20=71.78,,查看被封印的巴雷蒙德，检查他身上发生的变化,,,,,,,2,1=0=3=12480=57=54.56=10.21=57.19=90.00|1=0=3=12481=57=60.96=10.37=72.57=195.62|4=1=14=2=12480=11405|4=2=22=6008|4=2=11=201031=1=57=60.95=10.22=72.48|4=3=12=201031=1|3=0=3=12482=51=67.14=21.96=27.48=0.00|3=0=3=12483=51=71.58=21.96=29.44=270.00|3=0=3=12484=51=64.03=21.96=27.36=0.00|3=0=3=12485=51=66.98=21.96=35.11=221.36|3=0=3=12486=51=59.08=21.96=37.18=180.00|3=0=3=12487=51=69.31=21.96=38.01=108.63|3=0=3=12488=51=71.94=21.96=37.94=241.88|3=0=3=12489=51=70.50=21.96=34.92=0.00|3=0=4=12480|1=0=24=803000=57=60.96=9.2=72.57|1=0=3=14575=57=61.16=10.20=70.88=341.41|1=0=3=14573=57=58.21=10.22=73.38=90.00|1=0=3=14574=57=64.05=10.23=73.61=270.00|4=3=14=1=0=11601|4=2=14=2=12480=11602,,,,1102470,宝妮表示对巴雷蒙德的调查有了新进展的时候会通知你,和宝妮探讨后续计划,1021,Main_1006210_accept,Main_1006210_finish
1006220,1006210,,双生的黑白,刺客公会雇佣了一帮能力了得的佣兵来协助你们的计划,1,1019,第十三章：双生的黑白,,66=0,0=0,1=0,0,2,,0,0,,12482=51,12486=51,,,1,1,1,1,1,59,1,,,,,,1|12485=51,Main_1006220_exec_01,刺客公会雇佣了神秘的蒲公英团，和他们的首领摩尔谈谈,3|201032=1|51=65.99=21.96=33.83,1,回想黑衣修士和白衣修士的身影，他们是否有关系呢？,1|12485=51,Main_1006220_exec_02,摩尔在等待着你的答复,27|6067=1|51=58.67=21.96=32.05,222,通过信件联系白衣修士，约他到金字塔内会面,,,,2,4=1=11=201032=1=51=65.99=21.96=33.83|4=2=12=201032=1|4=2=22=6009|4=4=22=6010|4=1=14=2=12485=11603,,,,1102480,前往刺客公会据点，就在梦罗克的地下酒吧,已经给白衣修士写了约见信，问问宝妮的看法吧,1021,Main_1006220_accept,Main_1006220_finish
1006230,1006220,,双生的黑白,蒲公英团和刺客公会决定先抓捕白衣修士，你面临两难抉择,1,1019,第十三章：双生的黑白,,66=0,0=0,1=0,0,2,,0,0,,12486=51,12490=512,,3060533=30,1,1,1,1,1,60,1,,,,,,27|6068=1|51=59.07=21.96=35.96,13,时间差不多了，使用定向蝴蝶翅膀前往金字塔的约定地点,1|12490=512,Main_1006230_exec,摩尔已经到达许久了，和他讨论稍后的计划方案,15|3060533=30|512=41.82=16.49=97.62,,收集压制伊米尔之心的阵法材料黑狐之血,,,,,,,2,1=0=3=12490=512=30.46=17.11=68.41=122.36|1=0=3=12491=512=28.87=17.11=67.03=87.27|1=0=3=12492=512=28.72=17.11=69.97=87.27|4=1=18=512=31.22=17.11=49.36=359.39|4=1=4=12482|4=1=4=12483|4=1=4=12485|4=1=4=12487|4=1=4=12488|4=1=4=12489|4=1=14=2=12490=11409|4=2=14=2=12490=11604,,,,1102490,已经给白衣修士写了约见信，问问宝妮的看法吧,将搜集到的黑狐之血交给摩尔，由他来布置法阵,1021,Main_1006230_accept,Main_1006230_finish
1006240,1006230,,双生的黑白,蒲公英团出人意料的要就地处决白衣修士，然而事情很快就发生了转折,1,1019,第十三章：双生的黑白,,66=0,0=0,1=0,0,2,,0,0,,12490=512,12494=512,,,1,1,1,1,1,61,1,,,,,,5|0=1|512=32.92=17.20=102.96,,一切准备就绪了，前往和白衣修士约定好的碰面地点,1|12493=512,Main_1006240_exec,白衣修士现身了，和他谈谈,7|2195=1||512=31.47=17.11=114.76,,白衣修士反抗激烈，只能先出手稳住他,3|201034=1|512=32.94=17.11=109.56,,好不容易制服了白衣修士，将他先束缚起来,,,,2,4=1=14=2=12493=11411|4=2=4=12493|4=2=4=12490|4=2=4=12491|4=2=4=12492|4=2=3=12494=512=32.17=17.11=100.93=17.70|4=2=3=12495=512=38.33=16.63=108.32=264.32|4=2=3=12496=512=27.00=17.11=108.70=90.34|4=4=3=12497=512=29.80=17.11=116.58=176.57|4=4=3=12498=512=33.75=17.11=116.77=176.57|4=3=11=201034=1=512=32.56=17.11=108.27|4=3=3=12499=512=32.56=17.11=108.27=16.2|4=4=12=201034=1|2=0=3=12500=512=32.34=17.11=106.50=202.57|3=0=14=2=12494=11413|3=0=4=12494|3=0=4=12495|3=0=4=12496|3=0=4=12499|3=0=4=12500|4=2=1=2195|4=3=2=2195|4=4=16=6062|4=1=3=12493=512=32.56=17.11=108.27=16.2|4=4=24=2691135=512=32.44=17.17=107.43|3=0=25=2691135|1=0=24=2691139=512=32.68=17.20=106.62|4=2=25=2691139,,,,1102500,将你搜集到的黑狐之血交给摩尔，由他来布置法阵,黑白双子同时被擒获，但摩尔违背了不伤害白衣修士的承诺,1021,Main_1006240_accept,Main_1006240_finish
1006250,1006240,,双生的黑白,返回刺客公会，然而却没有蒲公英团的踪影…...,1,1019,第十三章：双生的黑白,,66=0,0=0,1=0,0,2,,0,0,,12498=512,12508=516,,3060534=30,1,1,1,1,1,62,1,,,,,,27|6107=1|512=34.02=17.07=115.43,352.24,摩尔利用了你！赶紧使用蝴蝶翅膀返回刺客公会,1|12486=51,Main_1006250_exec,蒲公英团消失了，和宝妮商量接下来怎么办,5|0=1|516=119.07=25.67=103.67,,前往斯芬克斯密穴，去那儿寻找连接地下神殿的暗道,1|12508=516,Main_1006250_baoni,已经到达斯芬克斯，问问宝妮下一步怎么办,15|3060534=30|516=119.63=24.67=146.24,,消灭守护者米洛斯，收集神殿地图碎片以找到暗道的入口,2,4=1=4=12497|4=1=4=12498|4=3=4=12484|4=3=4=12486|4=4=14=1=0=11416|4=4=7=1222=8=516=119.83=24.67=152.66=13|4=4=8=1222=8|3=0=3=12501=63=102.68=1.13=67.68=266.68|3=0=3=12502=63=105.15=1.13=67.83=86.96|4=3=3=12508=516=119.21=25.61=108.98=1.75|1=0=22=6046|1=0=14=1=0=11605|4=1=14=1=0=11606|4=1=18=51=34.79=21.96=32.87=29.65|3=0=15=1006250,,,,1102510,摩尔告诉你麻略加娜有话要跟你说，去看看怎么回事儿,将信息碎片拿给宝妮，她会整合信息，具象出神殿地图,1021,Main_1006250_accept,Main_1006250_finish
1006260,1006250,,双生的黑白,黑衣白衣两位修士迎来了末路，而彼此间的兄弟之情也逐渐寻回,1,1019,第十三章：双生的黑白,,66=0,0=0,1=0,0,2,,0,0,,12508=516,12504=63,,,0,1,1,1,1,63,1,,,,,,5|0=1|63=104.23=4.18=97.26,,前往地图标识的附近找到暗道的入口进入神殿,2|150027=6|63=104.16=1.13=74.94,,黑白双子就被羁押在神殿内！击退看管他们的教国信徒,3|201035=1|63=104.13=1.13=71.12,,破坏法术阵眼，救下黑白双子,3|201037=1|63=102.54=1.13=68.95,,白衣修士为了弟弟献祭了自己的生命……看看还能否挽救他,,,,2,4=1=4=12508|4=1=7=150027=6=63=104.16=1.13=74.94=5|4=2=8=150027=6|4=1=14=1=0=11417|4=1=11=201035=1=63=104.18=1.13=69.82|4=3=12=201035=1|4=3=16=6063|4=3=11=201037=1=63=102.68=1.13=67.68|2=0=12=201037=1|2=0=14=1=0=11420|4=3=3=12503=63=102.68=1.13=67.68=266.68|4=3=3=12504=63=104.13=1.13=67.21=357.17|4=3=4=12501|4=3=4=12502|1=0=22=4033|1=0=24=803007=63=104.16=1.13=67.94|4=3=25=803007|1=0=24=2690902=63=104.2=1.13=59.13|1=0=24=2690903=63=104.2=1.13=59.13|1=0=11=200368=1=516=136.69=24.59=178.91|4=1=24=803012=63=104.04=1.32=69.75|4=3=25=803012|4=4=3=12505=63=115.03=1.32=66.49=269.25|4=4=3=12506=63=104.24=1.32=75.80=180.95|4=4=3=12507=63=93.07=1.32=66.61=89.25|4=4=3=14638=63=104.14=1.32=57.46=359.25|3=0=4=12505|3=0=4=12506|3=0=4=12507|3=0=4=14638|3=0=3=14632=63=108.69=1.32=66.55=269.25|3=0=3=14633=63=104.14=1.32=69.97=180.95|3=0=3=14634=63=99.10=1.32=66.69=89.25|3=0=3=14635=63=104.13=1.32=63.72=359.25|4=1=13=82=12501|4=3=3=14643=63=106.50=1.32=68.82=349.55|4=3=3=14644=63=103.77=1.32=70.19=304.55|4=3=3=14645=63=101.13=1.32=68.02=169.55|4=3=3=14646=63=103.35=1.32=66.00=124.56,,,,1102520,将信息碎片拿给宝妮，她会整合信息，具象出神殿地图,白衣修士的死让黑衣修士出离愤怒，尽力安抚他吧,1021,Main_1006260_accept,Main_1006260_finish
1006270,1006260,,双生的黑白,原来一切又是白女巫预谋好的布局，似乎要唤醒某种神秘力量,1,1019,第十三章：双生的黑白,,66=0,0=0,1=0,0,2,,0,0,,12504=63,14623=63,,,1,1,1,1,1,64,1,,,,,,7|2196=1||63=104.18=1.13=69.82,,一切已经无法挽回，打败陷入了狂暴的黑衣修士,1|14632=63,Main_1006270_exec_01,和刺客公会一行商量要如何处理受伤的黑衣修士,3|201038=1|63=103.76=1.13=67.27,1,暂时先封印受伤的黑衣修士,1|12510=63,Main_1006270_exec_02,白女巫突然现身神殿！质问这个阴谋家的真正目的,,,,2,1=0=4=12504|1=0=14=2=12504=11421|4=1=3=12509=63=104.13=1.13=67.21=357.17|4=2=14=2=14638=11422|4=2=11=201038=1=63=103.76=1.13=67.27|4=3=12=201038=1|4=3=3=12510=63=104.16=1.13=77.35=178.36|4=3=14=2=12510=11423|2=0=4=12503|2=0=4=12509|2=0=4=12510|1=0=1=2196|4=1=2=2196|2=0=16=6064|4=3=24=803008=63=104.16=1.13=77.35|2=0=25=803008|4=3=3=14620=63=108.69=1.32=66.55=269.25|4=3=3=14621=63=104.14=1.32=69.97=179.25|4=3=3=14622=63=99.10=1.32=66.69=89.25|4=3=24=2691136=63=104.18=1.32=67.38|4=4=25=2691136|4=4=4=14620|4=4=4=14621|4=4=4=14622|4=4=3=14623=63=108.69=1.32=66.55=269.25|4=4=3=14624=63=104.14=1.32=69.97=179.25|4=4=3=14625=63=99.10=1.32=66.69=89.25|4=1=15=1006270|4=3=4=14632|4=3=4=14633|4=3=4=14634,,,,1102530,白衣修士的死让黑衣修士出离愤怒，尽力安抚他吧,神殿内回响起恐怖的笑声，基德似乎有什么话想说,1021,Main_1006270_accept,Main_1006270_finish
1006280,1006270,,双生的黑白,黑白双子的献祭唤醒了魔神梦罗克？白女巫的真正目的远超想象,1,1019,第十三章：双生的黑白,,66=0,0=0,1=0,0,2,,0,0,,14623=63,14624=63,,,1,1,1,1,1,65,1,,,,,,3|201039=1|63=104.29=1.32=59.40,1,检查献祭黑白双子的现场，看看是否有线索留下,1|14635=63,Main_1006280_exec,问问宝妮对于这场献祭仪式是否有研究,,,,,,,,,,2,1=0=11=201039=1=63=104.29=1.32=59.40|1=0=14=2=12505=11424|4=1=12=201039=1|3=0=4=14623|3=0=4=14624|3=0=4=14625|3=0=4=14635|3=0=4=12481|3=0=25=803000|3=0=25=2690902|3=0=25=2690903|3=0=12=200368=1|3=0=4=14573|3=0=4=14574|3=0=4=14575|3=0=15=1006280|3=0=16=6094|3=0=4=14643|3=0=4=14644|3=0=4=14645|3=0=4=14646|4=1=14=1=0=11607,,,,1102540,一股恐怖的力量被唤醒了,麻略加娜似乎想到了什么，去问问她是否知道什么线索,1021,Main_1006280_accept,Main_1006280_finish
1006410,1006280,,神秘来客,黑白双子事件以后宝妮一直在负责巴雷蒙德的恢复，她给你传来了新消息,1,1020,第十四章：神秘来客,,70=0,0=0,1=0,0,2,,0,0,,12511=57,12513=57,,,0,3,1,1,1,66,1,,,,,,5|0=1|57=61.04=10.21=52.70,,宝妮告知你有不速之客拜访贤者之间，先过去看看,1|12511=57,Main_1006410_exec,宝妮就在殿内，问问她这批人前来有何目的,,,,,,,,,,2,1=0=3=12511=57=54.56=10.21=57.19=90.00|1=0=3=12512=57=50.61=10.21=66.36=180.00|1=0=3=12513=57=57.27=10.21=69.33=248.12|1=0=3=12514=57=57.13=10.21=66.10=270.00|1=0=3=12517=57=60.85=11.20=77.33=180.00|4=1=14=2=12511=11426|4=2=14=2=12513=11427|1=0=24=2691137=57=50.66=9.29=66.09,,,,1102550,暂时先等待宝妮和刺客公会两边的调查结果,这两位拜访贤者之间的学者声称可以解除圣痕封印,1022,Main_1006410_accept,Main_1006410_finish
