ID,AwardId,ItemIds
1998,6200010,2060009|2060010|3020003|3020004|2034003|1270007|3027001|3020005|3023001|3090005|2090019|2034001|2033002|101|401
1999,6200020,3023001|1270002|1270001|2090019|3020007|1270006|1270007|2060009|2060010|3023002|2090025|3027004|1270008|1270010|2060109|2060011|3020003|3020004|3021001|2035002|3024004|3024005|3024032|3020005|3020006|401|2050006
2000,6200030,1270009|1270012|3020010|3020008|3020009|3020007|1270006|1270007|2060009|2060010|3023002|2090025|3027004|1270008|1270010|2060109|2060011|3020003|3020004|3021001|2035002|3024004|3024005|3024032|3023001|3020005|3020006|401|2050006
2001,6200040,1270009|1270012|3020010|3020008|3020009|3020007|1270006|1270007|2060009|2060010|3023002|2090025|3027004|1270008|1270010|2060109|2060011|3020003|3020004|3021001|2035002|3024004|3024005|3024032|3023001|3020005|3020006|401
2002,6200050,401
2003,6200060,2060009|2060010|3020003|3020004|2034003|1270007|3021001|3020001|3020002|3023001|2090020|2090019|2034001|2033002
2004,6200070,
2005,6300010,2050010
2006,6300020,3023001|1270002|1270001|2090019|3020007|1270006|1270007|2060009|2060010|3023002|2090025|3027004|1270008|1270010|2060109|2060011|3020003|3020004|3021001|2035002|3024004|3024005|1270009|1270012|3020010|3020008|3020009|3020005|3020006
2007,7000010,3051203|3051102|3051202|3051103|3051201
2008,7000020,3040009|3040012|3040013|3040014|3040015
2009,7000030,3051002|3051006|3051003|3051004|3051007
2010,7100010,3051401
2011,7100020,3051402
2012,7100030,3051403
2013,7100040,3051404
2014,7100050,3051405
2015,7100060,3051406
2016,7200010,3078011
2017,7200020,3078014
2018,7200030,3078017
2019,7200040,3078020
2020,7200050,3078023
2021,7200060,3078026
2022,7300010,3054001
2023,7300020,3054101
2024,7300030,3054201
2025,7300040,3054301
2026,7300050,3054401
2027,7300060,3054501
2028,7300070,3054601
2029,7300080,3054701
2030,7300090,3054801
2031,7300100,3022035
2032,7300110,3022036
2033,7300120,3022037
2034,7300130,3022038
2035,7300140,3022039
2036,7300150,3022040
2037,7300160,3022041
2038,7300170,3022043
2039,7300180,3022044
2040,7300190,3022045
2041,7300200,3022046
2042,7300210,3022047
2043,7300220,3022048
2044,7300230,3022049
2045,7300240,3081001
2046,7300250,3081011
2047,7300260,3081021
2048,7300270,3081031
2049,7300280,3081041
2050,7300290,3081051
2051,7300300,3081061
2052,7300310,3081071
2053,7300320,3081081
2054,7300330,3081091
2055,7300340,3081101
2056,7300350,3081111
2057,7300360,3081121
2058,7300370,3081131
2059,7300380,3081141
2060,7300390,3081151
2061,7300400,3081161
2062,7300410,3081171
2063,7300420,3081181
2064,7300430,3081191
2065,7300440,3081201
2066,7300450,3081211
2067,7300460,3081221
2068,7300470,3081231
2069,7300480,3081241
2070,7300490,3081251
2071,7300500,3081261
2072,7300510,3081271
2073,7300520,3081281
2074,7300530,3081291
2075,7300540,3081301
2076,7300550,3081311
2077,7300560,3081321
2078,7300570,3081331
2079,7300580,3081341
2080,7300590,3081351
2081,7300600,3081361
2082,7300610,3081371
2083,7300620,3081381
2084,7300630,3081391
2085,7300640,3081401
2086,7300650,3081411
2087,7300660,3081421
2088,7300670,3081431
2089,7300680,3081441
2090,7300690,3081451
2091,7300700,3081461
2092,7300710,3081471
2093,7300720,3081481
2094,7300730,3081491
2095,7300740,3081501
2096,7300750,3081511
2097,7300760,3081521
2098,7300770,3081531
2099,7300780,3081541
2100,7300790,3081551
2101,7300800,3081561
2102,7300810,3081571
2103,7300820,3081581
2104,7300830,3081591
2105,7300840,3081601
2106,7300850,3081611
2107,7300860,3081621
2108,7300870,3081631
2109,7300880,3081641
2110,7300890,3081651
2111,7300900,3081661
2112,7300910,3081671
2113,7300920,3081681
2114,7300930,3081691
2115,7300940,3081701
2116,7300950,3081711
2117,7300960,3081721
2118,7300970,3081731
2119,7300980,3081741
2120,7300990,3081751
2121,7301000,3081761
2122,7301010,3081771
2123,7301020,3081781
2124,7301030,3081791
2125,7301040,3081801
2126,7301050,3081811
2127,7301060,3081821
2128,7301070,3081831
2129,7301080,3081841
2130,7301090,3081851
2131,7301100,3081861
2132,7301110,3081871
2133,7301120,3081881
2134,7301130,3081891
2135,7301140,3081901
2136,7301150,3081911
2137,7301160,3081921
2138,7301170,3081931
2139,7301180,3081941
2140,7301190,3081951
2141,7301200,3081961
2142,7301210,3081971
2143,7301220,3081981
2144,7301230,3081991
2145,7301240,3082001
2146,7301250,3082011
2147,7301260,3082021
2148,7301270,3082031
2149,7301280,3082041
2150,7301290,3082051
2151,7301300,3082061
2152,7301310,3082071
2153,7301320,3082081
2154,7301330,3082091
2155,7301340,3082101
2156,7301350,3082111
2157,7301360,3082121
2158,7301370,3082131
2159,7301380,3082141
2160,7301390,3082151
2161,7301400,3082161
2162,7301410,3082171
2163,7301420,3082181
2164,7301430,3082191
2165,7301440,3055001
2166,7301450,3055101
2167,7301460,3055201
2168,7301470,3055301
2169,7301480,3055401
2170,7301490,3055501
2171,7301500,3055601
2172,7301510,3055701
2173,7301520,3055801
2174,7301530,3079011
2175,7301540,3079014
2176,7301550,3079017
2177,7301560,3079020
2178,7301570,3079023
2179,7301580,3079026
2180,7301590,3022033
2181,7301600,3022033
2182,7301610,3022033
2183,7301620,3022033
2184,7301630,3022033
2185,7301640,3022033
2186,7301650,3022033
2187,8000010,
2188,8000020,2091017|2091009|2091001|2091018|2091010|2091002|2091019|2091011|2091003|2091020|2091012|2091004|2091021|2091013|2091005|2091022|2091014|2091006|2091023|2091015|2091007|2034007|2035002
2189,8000030,
2190,8000040,
2191,8000050,
2192,8000060,2040005|2090003|1270002|3023001|3020007|3020003|3020004|3027001|3020005
2193,8000070,2040005|2090003|1270002|3023001|3020007|3020003|3020004|3027001|3020005
2194,8000080,302
2195,8000090,302
2196,8000100,302
2197,8000110,302
2198,8000120,4010005|4010012|4010014|4010036|4010039|4010042|4010044|4010048|4010049|4010051|4030014|4040002|4040011|4040012|4040013|4040018|4040019|4040020|4040022|4050008|4050012|4060001|4010009|4010019|4010045|4020007|4020011|4020012|4020014|4020016|4030011|4040001|4040007|4040009|4040015|4040023|4050002|4050004|4060008|4060015|4060017|4060018|4060020|4060024|4060026|4070011|4070014|4040016|4060027|4060028|4010004|4010006|4010007|4010013|4010015|4010033|4010035|4010038|4010047|4010055|4010010|4010025|4010026|4010027|4010028|4010029|4010030|4010031|4010032|4010040|4010046|4010052|4010056|4020003|4020010|4030012|4030013|4030015|4030016|4030020|4030021|4040017|4040021|4060016|4060021|4060023|4060025|4070002|4070005|4070008|4070013
2199,8000130,4010001|4010002|4010043|4010050|4010059|4020008|4030001|4030004|4030005|4030008|4050001|4050006|4060006|4070001|4010003|4010034|4020001|4020005|4020006|4020009|4020013|4020015|4030009|4030017|4060002|4060004|4060009|4060010|4060011|4060012|4060013|4060014|4060022|4070003|4070004|4070010|4030002|4030003|4030010|4030018|4040005|4050003|4050005|4050007|4060003|4060007|4010005|4010012|4010014|4010036|4010039|4010042|4010044|4010048|4010049|4010051|4030014|4040002|4040011|4040012|4040013|4040018|4040019|4040020|4040022|4050008|4050012|4060001|4010009|4010019|4010045|4020007|4020011|4020012|4020014|4020016|4030011|4040001|4040007|4040009|4040015|4040023|4050002|4050004|4060008|4060015|4060017|4060018|4060020|4060024|4060026|4070011|4070014|4040016|4060027|4060028|4010004|4010006|4010007|4010013|4010015|4010033|4010035|4010038|4010047|4010055
2200,8000140,1070016|1070031|1070051|1080019|1070026|1070013|1070053|1070055|1070056|1070044|1070045|1070058|1070059|1070017|1070060|1070046|1080015|1080018|1080002|1080001|1090001|1090003|1070012|1070003|1070039|1070032|1070052|1070011|1070054|1070041|1070057|1070062|1200003|1200005|1170035|1170024|1200006|1170001|1170028|1190006|1200009|1200007|1200008
2201,8000150,402
2202,8000160,3022002|1270008|1270010|2060009|3020005|3020006|1270009|1270012
2203,8000170,3022001|1270001|1270007|1270006|3023002|3020007|3020003|3020004
2204,8000180,1020015
2205,8000190,1170034|2060109|1270009|2090003|2060010|3023002|304|3020011|2090026|2035002
2206,8000200,3023001|1270002|1270001|2090019|3020007|1270006|1270007|2060009|2060010|3023002|2090025|3027004|1270008|1270010|2060109|2060011|3020003|3020004|3021001|2034001|3024022|3024004|3024005|3020005|3020006|3024032|2033002|3022001|3022002|3022003|3022011|3022019|3022004|3022012|3022020|3022005|3022013|3022021|3022006|3022014|3022022|3022007|3022015|3022023|3022008|3022016|3022024
2207,8000210,2010008|2090021|2031002|2010005|2010012|2010009|2031004|2031003|3027001|3027002|3027003|3024001|3024002|101
2208,8000220,2060009|2060010|1270012|1270009|2090026|2090003|1170033|1270010|1270008|2090025|3023002|3024023
2209,8000230,1170034|2060109|1270009|2090003|2060010|3023002|304|3020011|2090026|2035002
2210,8000240,1270009|1270012|3020010|3020008|3020009|3020011|3021003
2211,8000250,1270009|1270012|3020010|3020008|3020009|3020011|3021003
2212,8000260,701
2213,8000270,701
2214,8000280,701
2215,8000290,701
2216,8000300,701
2217,8000310,701
2218,8000320,701
2219,8000330,701
2220,8000340,701
2221,8000350,701
2222,8000360,401
2223,8000370,401
2224,8000380,401
2225,8000390,401
2226,8000400,401
2227,8000410,401
2228,8000420,401
2229,8000430,401
2230,8000440,401
2231,8000450,401
2232,3800100,2090019|2010001|2010005|101
2233,3800130,1190007|2031002|2010012|101
2234,3800140,3022001|2034001|2031004|101
2235,3800150,3020003|3020004|2033002|101
2236,3800200,2090003|2034002|3027004|101
2237,3800250,1080019|3027001|3024005|101
2238,3800260,2034003|2034002|2034001|101
2239,3800280,2034003|2034002|2034001|101
2240,3800300,2034003|2034002|2034001|101
2241,3800350,2034003|2034002|2034001|101
2242,3800400,
2243,3800450,
2244,3800500,
2245,3800550,
2246,3800600,101
2247,3900001,
2248,3900002,
2249,3900003,
2250,3900004,
2251,3900005,
2252,3900006,
2253,3900007,
2254,3900008,
2255,3900009,
2256,3900010,
2257,3900011,
2258,3900012,
2259,3900013,
2260,3900014,
2261,3900015,
2262,3900016,
2263,3900017,
2264,3900018,
2265,3900019,
2266,3900020,
2267,3900021,
2268,3900022,
2269,3900023,
2270,3900024,
2271,3900025,
2272,3900026,
2273,3900027,
2274,6030011,3050007|3050008|3050009
2275,8057001,
2276,8057002,101|2090003
2277,3109999,2050001
2278,3109998,
2279,11000301,3060012
2280,110033,3060013
2281,10007208,3060014
2282,11003311,
2283,11010201,3060028
2284,3060044,3060044
2285,3060045,3060045
2286,3060046,2010001|2031003
2287,3060034,3060034
2288,3060035,3060035
2289,3060038,3060038
2290,3060411,3060411
2291,3060412,3060412
2292,10002101,3060051
2293,10001049,3060055
2294,100010491,3060113
2295,100010492,3060114
2296,100010493,3060115
2297,12206050,3060140
2298,12206060,3060141
2299,12206070,3060142
2300,12002860,3060151
2301,12002881,3060154
2302,12002882,3060155
2303,7771100,2035001
2304,7770001,2040005|2090003|1270002|3023001|3020007|3020003|3020004|3027001|3020005
2305,2090870,1290001|1290002|1290003|1290004|1290005|1290006|1290007|1290008|1290009|1290010|1290011|1290012|1290013|1290014|1290015|1290016|1290017|1290018|1300001
2306,2050000,2060010|2060009|1270006|3023002|1270007|2060109|1270008|1270010|3020008|3020009|1270009|1270012|2090003
2307,2090880,4010001|4010002|4010003|4010004|4010005
2308,8057003,
2309,200060,
2310,1300009,
2311,2101090,12110103|12110203|1111903|6112803|2113903|2114003|4115803|4115903|4116003|4116103|5117203|5117303
2312,2101100,12130104|12130204|13131004|13131104|1131904|6132804|6132904|2133904|2134004|9134804|9134904|4135804|4135904|4136004|4136104|5137204|5137304
2313,2101110,12130105|12130205|12130405|12130605|12130705|12130805|13131005|13131105|13131305|13131605|13131705|13131805|1131905|1132005|1132105|1132305|1132705|6132805|6132905|6133105|6133205|6133405|6133505|6133605|6133805|2133905|2134005|2134205|2134305|2134505|2134705|9134805|9134905|9135105|9135305|9135405|9135505|9135705|4135805|4135905|4136005|4136105|4136505|4136605|4136705|4136805|4136905|4137005|4137105|5137205|5137305|5137505|5137705|5137805|5138005
2314,2101120,12130106|12130206|12130406|12130606|12130706|12130806|13131006|13131106|13131306|13131606|13131706|13131806|1131906|1132006|1132106|1132306|1132706|6132806|6132906|6133106|6133206|6133406|6133506|6133606|6133806|2133906|2134006|2134206|2134306|2134506|2134706|9134806|9134906|9135106|9135306|9135406|9135506|9135706|4135806|4135906|4136006|4136106|4136506|4136606|4136706|4136806|4136906|4137006|4137106|5137206|5137306|5137506|5137706|5137806|5138006
2315,2101130,12130107|12130207|12130407|12130607|12130707|12130807|12130907|13131007|13131107|13131307|13131507|13131607|13131707|13131807|1131907|1132007|1132107|1132307|1132507|1132707|6132807|6132907|6133107|6133207|6133407|6133507|6133607|6133707|6133807|2133907|2134007|2134207|2134307|2134507|2134607|2134707|9134807|9134907|9135107|9135307|9135407|9135507|9135607|9135707|4135807|4135907|4136007|4136107|4136207|4136507|4136607|4136707|4136807|4136907|4137007|4137107|5137207|5137307|5137507|5137607|5137707|5137807|5138007
2316,2101140,12130108|12130208|12130408|12130608|12130708|12130808|12130908|13131008|13131108|13131308|13131508|13131608|13131708|13131808|1131908|1132008|1132108|1132308|1132508|1132708|6132808|6132908|6133108|6133208|6133408|6133508|6133608|6133708|6133808|2133908|2134008|2134208|2134308|2134508|2134608|2134708|9134808|9134908|9135108|9135308|9135408|9135508|9135608|9135708|4135808|4135908|4136008|4136108|4136208|4136508|4136608|4136708|4136808|4136908|4137008|4137108|5137208|5137308|5137508|5137608|5137708|5137808|5138008
2317,2101150,12130109|12130209|12130409|12130609|12130709|12130809|12130909|13131009|13131109|13131309|13131509|13131609|13131709|13131809|1131909|1132009|1132109|1132309|1132509|1132709|6132809|6132909|6133109|6133209|6133409|6133509|6133609|6133709|6133809|2133909|2134009|2134209|2134309|2134509|2134609|2134709|9134809|9134909|9135109|9135309|9135409|9135509|9135609|9135709|4135809|4135909|4136009|4136109|4136209|4136509|4136609|4136709|4136809|4136909|4137009|4137109|5137209|5137309|5137509|5137609|5137709|5137809|5138009
2318,2101160,12130110|12130210|12130410|12130610|12130710|12130810|12130910|13131010|13131110|13131310|13131510|13131610|13131710|13131810|1131910|1132010|1132110|1132310|1132510|1132710|6132810|6132910|6133110|6133210|6133410|6133510|6133610|6133710|6133810|2133910|2134010|2134210|2134310|2134510|2134610|2134710|9134810|9134910|9135110|9135310|9135410|9135510|9135610|9135710|4135810|4135910|4136010|4136110|4136210|4136510|4136610|4136710|4136810|4136910|4137010|4137110|5137210|5137310|5137510|5137610|5137710|5137810|5138010
2319,2101170,7129103|7129203|8130203|11131103
2320,2101180,3128204|3128304|7129104|7129204|7129304|8130204|11131104|11131204
2321,2101190,3128105|3128205|3128305|3128805|3128905|3129005|7129105|7129205|7129305|7129405|7129705|7129805|7129905|8130205|8130305|8130505|11131305|11131505|11131805
2322,2101200,3128106|3128206|3128306|3128806|3128906|3129006|7129106|7129206|7129306|7129406|7129706|7129806|7129906|8130206|8130306|8130506|11131306|11131506|11131806
2323,2101210,3128107|3128207|3128307|3128807|3128907|3129007|7129107|7129207|7129307|7129407|7129707|7129807|7129907|8130207|8130307|8130507|11131307|11131507|11131807
2324,2101220,3128108|3128208|3128308|3128808|3128908|3129008|7129108|7129208|7129308|7129408|7129708|7129808|7129908|8130208|8130308|8130508|11131308|11131508|11131808
2325,2101230,3128109|3128209|3128309|3128809|3128909|3129009|7129109|7129209|7129309|7129409|7129709|7129809|7129909|8130209|8130309|8130509|11131309|11131509|11131809
2326,2101240,3128110|3128210|3128310|3128810|3128910|3129010|7129110|7129210|7129310|7129410|7129710|7129810|7129910|8130210|8130310|8130510|11131310|11131510|11131810
2327,2101250,10131903|10132003|10132103|10132203|10132303|10132403
2328,2101260,10131904|10132004|10132104|10132204|10132304|10132404
2329,2101270,10131905|10132005|10132105|10132205|10132305|10132405|10132505|10132605|10132705|10132805|10132905|10133005|10133105|10133205
2330,2101280,10131906|10132006|10132106|10132206|10132306|10132406|10132506|10132606|10132706|10132806|10132906|10133006|10133106|10133206
2331,2101290,10131907|10132007|10132107|10132207|10132307|10132407|10132507|10132607|10132707|10132807|10132907|10133007|10133107|10133207
2332,2101300,10131908|10132008|10132108|10132208|10132308|10132408|10132508|10132608|10132708|10132808|10132908|10133008|10133108|10133208
2333,2101310,10131909|10132009|10132109|10132209|10132309|10132409|10132509|10132609|10132709|10132809|10132909|10133009|10133109|10133209
2334,2101320,10131910|10132010|10132110|10132210|10132310|10132410|10132510|10132610|10132710|10132810|10132910|10133010|10133110|10133210
