Id,ProfessionId,SkillName,SkillQuality,BuffId,Attrdec,SkillLimit,BornWeight,ComposeWeight,TimesLimit
1306,5000,魔力波长增幅Lv8,3,6002008,伤害随着施法距离增加，距离越远伤害越高，最多增加12%,8,0,0,0
1307,6000,魔力波长增幅Lv8,3,6002008,伤害随着施法距离增加，距离越远伤害越高，最多增加12%,8,0,0,0
1308,7000,魔力波长增幅Lv8,3,6002008,伤害随着施法距离增加，距离越远伤害越高，最多增加12%,8,0,0,0
1309,2000,魔力波长增幅Lv9,4,6002009,伤害随着施法距离增加，距离越远伤害越高，最多增加13%,9,0,0,0
1310,3000,魔力波长增幅Lv9,4,6002009,伤害随着施法距离增加，距离越远伤害越高，最多增加13%,9,0,0,0
1311,4000,魔力波长增幅Lv9,4,6002009,伤害随着施法距离增加，距离越远伤害越高，最多增加13%,9,0,0,0
1312,5000,魔力波长增幅Lv9,4,6002009,伤害随着施法距离增加，距离越远伤害越高，最多增加13%,9,0,0,0
1313,6000,魔力波长增幅Lv9,4,6002009,伤害随着施法距离增加，距离越远伤害越高，最多增加13%,9,0,0,0
1314,7000,魔力波长增幅Lv9,4,6002009,伤害随着施法距离增加，距离越远伤害越高，最多增加13%,9,0,0,0
1315,2000,魔力波长增幅Lv10,4,6002010,伤害随着施法距离增加，距离越远伤害越高，最多增加15%,10,0,0,0
1316,3000,魔力波长增幅Lv10,4,6002010,伤害随着施法距离增加，距离越远伤害越高，最多增加15%,10,0,0,0
1317,4000,魔力波长增幅Lv10,4,6002010,伤害随着施法距离增加，距离越远伤害越高，最多增加15%,10,0,0,0
1318,5000,魔力波长增幅Lv10,4,6002010,伤害随着施法距离增加，距离越远伤害越高，最多增加15%,10,0,0,0
1319,6000,魔力波长增幅Lv10,4,6002010,伤害随着施法距离增加，距离越远伤害越高，最多增加15%,10,0,0,0
1320,7000,魔力波长增幅Lv10,4,6002010,伤害随着施法距离增加，距离越远伤害越高，最多增加15%,10,0,0,0
1321,2000,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，伤害提高8%,1,0,0,0
1322,3000,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，伤害提高8%,1,0,0,0
1323,4000,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，伤害提高8%,1,0,0,0
1324,5000,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，伤害提高8%,1,0,0,0
1325,6000,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，伤害提高8%,1,0,0,0
1326,7000,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，伤害提高8%,1,0,0,0
1327,2000,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，伤害提高9%,2,0,0,0
1328,3000,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，伤害提高9%,2,0,0,0
1329,4000,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，伤害提高9%,2,0,0,0
1330,5000,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，伤害提高9%,2,0,0,0
1331,6000,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，伤害提高9%,2,0,0,0
1332,7000,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，伤害提高9%,2,0,0,0
1333,2000,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，伤害提高10%,3,0,0,0
1334,3000,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，伤害提高10%,3,0,0,0
1335,4000,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，伤害提高10%,3,0,0,0
1336,5000,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，伤害提高10%,3,0,0,0
1337,6000,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，伤害提高10%,3,0,0,0
1338,7000,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，伤害提高10%,3,0,0,0
1339,2000,破暗之刃Lv4,3,6002104,处于暗之壁障内并且受到暗之障壁防护时，伤害提高11%,4,0,0,0
1340,3000,破暗之刃Lv4,3,6002104,处于暗之壁障内并且受到暗之障壁防护时，伤害提高11%,4,0,0,0
1341,4000,破暗之刃Lv4,3,6002104,处于暗之壁障内并且受到暗之障壁防护时，伤害提高11%,4,0,0,0
1342,5000,破暗之刃Lv4,3,6002104,处于暗之壁障内并且受到暗之障壁防护时，伤害提高11%,4,0,0,0
1343,6000,破暗之刃Lv4,3,6002104,处于暗之壁障内并且受到暗之障壁防护时，伤害提高11%,4,0,0,0
1344,7000,破暗之刃Lv4,3,6002104,处于暗之壁障内并且受到暗之障壁防护时，伤害提高11%,4,0,0,0
1345,2000,破暗之刃Lv5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，伤害提高12%,5,0,0,0
1346,3000,破暗之刃Lv5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，伤害提高12%,5,0,0,0
1347,4000,破暗之刃Lv5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，伤害提高12%,5,0,0,0
1348,5000,破暗之刃Lv5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，伤害提高12%,5,0,0,0
1349,6000,破暗之刃Lv5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，伤害提高12%,5,0,0,0
1350,7000,破暗之刃Lv5,4,6002105,处于暗之壁障内并且受到暗之障壁防护时，伤害提高12%,5,0,0,0
1351,2000,破暗之刃Lv6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，伤害提高15%,6,0,0,0
1352,3000,破暗之刃Lv6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，伤害提高15%,6,0,0,0
1353,4000,破暗之刃Lv6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，伤害提高15%,6,0,0,0
1354,5000,破暗之刃Lv6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，伤害提高15%,6,0,0,0
1355,6000,破暗之刃Lv6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，伤害提高15%,6,0,0,0
1356,7000,破暗之刃Lv6,4,6002106,处于暗之壁障内并且受到暗之障壁防护时，伤害提高15%,6,0,0,0
1357,2000,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，伤害提高8%,1,0,0,0
1358,3000,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，伤害提高8%,1,0,0,0
1359,4000,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，伤害提高8%,1,0,0,0
1360,5000,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，伤害提高8%,1,0,0,0
1361,6000,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，伤害提高8%,1,0,0,0
1362,7000,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，伤害提高8%,1,0,0,0
1363,2000,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，伤害提高9%,2,0,0,0
1364,3000,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，伤害提高9%,2,0,0,0
1365,4000,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，伤害提高9%,2,0,0,0
1366,5000,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，伤害提高9%,2,0,0,0
1367,6000,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，伤害提高9%,2,0,0,0
1368,7000,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，伤害提高9%,2,0,0,0
1369,2000,破光之刃Lv3,3,6002403,处于光之壁障内并且受到光之障壁防护时，伤害提高10%,3,0,0,0
1370,3000,破光之刃Lv3,3,6002403,处于光之壁障内并且受到光之障壁防护时，伤害提高10%,3,0,0,0
1371,4000,破光之刃Lv3,3,6002403,处于光之壁障内并且受到光之障壁防护时，伤害提高10%,3,0,0,0
1372,5000,破光之刃Lv3,3,6002403,处于光之壁障内并且受到光之障壁防护时，伤害提高10%,3,0,0,0
1373,6000,破光之刃Lv3,3,6002403,处于光之壁障内并且受到光之障壁防护时，伤害提高10%,3,0,0,0
1374,7000,破光之刃Lv3,3,6002403,处于光之壁障内并且受到光之障壁防护时，伤害提高10%,3,0,0,0
1375,2000,破光之刃Lv4,3,6002404,处于光之壁障内并且受到光之障壁防护时，伤害提高11%,4,0,0,0
1376,3000,破光之刃Lv4,3,6002404,处于光之壁障内并且受到光之障壁防护时，伤害提高11%,4,0,0,0
1377,4000,破光之刃Lv4,3,6002404,处于光之壁障内并且受到光之障壁防护时，伤害提高11%,4,0,0,0
1378,5000,破光之刃Lv4,3,6002404,处于光之壁障内并且受到光之障壁防护时，伤害提高11%,4,0,0,0
1379,6000,破光之刃Lv4,3,6002404,处于光之壁障内并且受到光之障壁防护时，伤害提高11%,4,0,0,0
1380,7000,破光之刃Lv4,3,6002404,处于光之壁障内并且受到光之障壁防护时，伤害提高11%,4,0,0,0
1381,2000,破光之刃Lv5,4,6002405,处于光之壁障内并且受到光之障壁防护时，伤害提高12%,5,0,0,0
1382,3000,破光之刃Lv5,4,6002405,处于光之壁障内并且受到光之障壁防护时，伤害提高12%,5,0,0,0
1383,4000,破光之刃Lv5,4,6002405,处于光之壁障内并且受到光之障壁防护时，伤害提高12%,5,0,0,0
1384,5000,破光之刃Lv5,4,6002405,处于光之壁障内并且受到光之障壁防护时，伤害提高12%,5,0,0,0
1385,6000,破光之刃Lv5,4,6002405,处于光之壁障内并且受到光之障壁防护时，伤害提高12%,5,0,0,0
1386,7000,破光之刃Lv5,4,6002405,处于光之壁障内并且受到光之障壁防护时，伤害提高12%,5,0,0,0
1387,2000,破光之刃Lv6,4,6002406,处于光之壁障内并且受到光之障壁防护时，伤害提高15%,6,0,0,0
1388,3000,破光之刃Lv6,4,6002406,处于光之壁障内并且受到光之障壁防护时，伤害提高15%,6,0,0,0
1389,4000,破光之刃Lv6,4,6002406,处于光之壁障内并且受到光之障壁防护时，伤害提高15%,6,0,0,0
1390,5000,破光之刃Lv6,4,6002406,处于光之壁障内并且受到光之障壁防护时，伤害提高15%,6,0,0,0
1391,6000,破光之刃Lv6,4,6002406,处于光之壁障内并且受到光之障壁防护时，伤害提高15%,6,0,0,0
1392,7000,破光之刃Lv6,4,6002406,处于光之壁障内并且受到光之障壁防护时，伤害提高15%,6,0,0,0
1393,2000,精准狂击Lv.1,1,6002701,使用狂击技能时的命中增加15,1,0,0,0
1394,2000,精准狂击Lv.2,1,6002702,使用狂击技能时的命中增加25,2,0,0,0
1395,2000,精准狂击Lv.3,2,6002703,使用狂击技能时的命中增加35,3,0,0,0
1396,2000,精准狂击Lv.3,2,6002703,使用狂击技能时的命中增加35,3,0,0,0
1397,2000,精准狂击Lv4,2,6002704,使用狂击技能时的命中增加45,4,0,0,0
1398,2000,精准狂击Lv5,2,6002705,使用狂击技能时的命中增加55,5,0,0,0
1399,2000,精准狂击Lv5,3,6002705,使用狂击技能时的命中增加55,5,0,0,0
1400,2000,精准狂击Lv6,3,6002706,使用狂击技能时的命中增加70,6,0,0,0
1401,2000,精准狂击Lv7,3,6002707,使用狂击技能时的命中增加85,7,0,0,0
1402,2000,精准狂击Lv8,4,6002708,使用狂击技能时的命中增加100,8,0,0,0
1403,2000,战意Lv.1,2,6002801,挑衅冷却时间减少1s,1,0,0,0
1404,2000,战意Lv.2,2,6002802,挑衅冷却时间减少1.5s,2,0,0,0
1405,2000,战意Lv.3,2,6002803,挑衅冷却时间减少2s,3,0,0,0
1406,2000,战意Lv4,3,6002804,挑衅冷却时间减少2.5s,4,0,0,0
1407,2000,战意Lv4,3,6002804,挑衅冷却时间减少2.5s,4,0,0,0
1408,2000,战意Lv5,3,6002805,挑衅冷却时间减少3s,5,0,0,0
1409,2000,战意Lv6,3,6002806,挑衅冷却时间减少3.5s,6,0,0,0
1410,2000,战意Lv7,4,6002807,挑衅冷却时间减少4s,7,0,0,0
1411,2000,霸体增幅Lv.1,3,6002901,霸体持续时间增加50%，可抵挡次数增加5,1,0,0,0
1412,2000,霸体增幅Lv.1,3,6002901,霸体持续时间增加50%，可抵挡次数增加5,1,0,0,0
1413,2000,精准连刺Lv.1,2,6003001,使用连刺攻击技能时的命中增加15,1,0,0,0
1414,2000,精准连刺Lv.2,2,6003002,使用连刺攻击技能时的命中增加25,2,0,0,0
1415,2000,精准连刺Lv.3,2,6003003,使用连刺攻击技能时的命中增加35,3,0,0,0
1416,2000,精准连刺Lv4,3,6003004,使用连刺攻击技能时的命中增加45,4,0,0,0
1417,2000,精准连刺Lv4,3,6003004,使用连刺攻击技能时的命中增加45,4,0,0,0
1418,2000,精准连刺Lv5,3,6003005,使用连刺攻击技能时的命中增加55,5,0,0,0
1419,2000,精准连刺Lv6,3,6003006,使用连刺攻击技能时的命中增加70,6,0,0,0
1420,2000,精准连刺Lv7,4,6003007,使用连刺攻击技能时的命中增加85,7,0,0,0
1421,2000,精准连刺Lv8,4,6003008,使用连刺攻击技能时的命中增加100,8,0,0,0
1422,2000,奋迅愈合Lv.1,1,6003101,狮子奋迅可以恢复自身3%生命值,1,0,0,0
1423,2000,奋迅愈合Lv.2,1,6003102,狮子奋迅可以恢复自身3.5%生命值,2,0,0,0
1424,2000,奋迅愈合Lv.3,2,6003103,狮子奋迅可以恢复自身4%生命值,3,0,0,0
1425,2000,奋迅愈合Lv.3,2,6003103,狮子奋迅可以恢复自身4%生命值,3,0,0,0
1426,2000,奋迅治疗Lv4,2,6003104,狮子奋迅可以恢复自身4.5%生命值,4,0,0,0
1427,2000,奋迅治疗Lv5,2,6003105,狮子奋迅可以恢复自身5%生命值,5,0,0,0
1428,2000,奋迅治疗Lv6,3,6003106,狮子奋迅可以恢复自身5.5%生命值,6,0,0,0
1429,2000,奋迅治疗Lv6,3,6003106,狮子奋迅可以恢复自身5.5%生命值,6,0,0,0
1430,2000,奋迅治疗Lv7,3,6003107,狮子奋迅可以恢复自身6%生命值,7,0,0,0
1431,2000,奋迅治疗Lv8,3,6003108,狮子奋迅可以恢复自身6.5%生命值,8,0,0,0
1432,2000,奋迅治疗Lv9,4,6003109,狮子奋迅可以恢复自身7%生命值,9,0,0,0
1433,2000,奋迅治疗Lv10,4,6003110,狮子奋迅可以恢复自身8%生命值,10,0,0,0
1434,2000,闪电螺旋Lv.1,2,6003201,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少15%,1,0,0,0
1435,2000,闪电螺旋Lv.2,2,6003202,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少20%,2,0,0,0
1436,2000,闪电螺旋Lv.3,2,6003203,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少25%,3,0,0,0
1437,2000,闪电螺旋Lv4,2,6003204,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少30%,4,0,0,0
1438,2000,闪电螺旋Lv5,3,6003205,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少35%,5,0,0,0
1439,2000,闪电螺旋Lv5,3,6003205,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少35%,5,0,0,0
1440,2000,闪电螺旋Lv6,3,6003206,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少40%,6,0,0,0
1441,2000,闪电螺旋Lv7,3,6003207,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少45%,7,0,0,0
1442,2000,闪电螺旋Lv8,3,6003208,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少50%,8,0,0,0
1443,2000,闪电螺旋Lv9,4,6003209,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少55%,9,0,0,0
1444,2000,闪电螺旋Lv10,4,6003210,螺旋击刺杀死敌方后，3s内下一次螺旋击刺的吟唱时间减少60%,10,0,0,0
1445,2000,骑乘引力模块Lv.1,3,6003601,使用骑乘攻击会先将范围内敌人拉向自己再造成伤害,1,0,0,0
1446,2000,骑乘引力模块Lv.1,3,6003601,使用骑乘攻击会先将范围内敌人拉向自己再造成伤害,1,0,0,0
1447,2000,动能管理模块Lv.1,1,6005801,连续普攻或使用同一技能会一直提升2%攻速，最多叠5层，持续10秒。,1,0,0,0
1448,2000,动能管理模块Lv.2,1,6005802,连续普攻或使用同一技能会一直提升3%攻速，最多叠5层，持续10秒。,2,0,0,0
1449,2000,动能管理模块Lv.3,2,6005803,连续普攻或使用同一技能会一直提升4%攻速，最多叠5层，持续10秒。,3,0,0,0
1450,2000,动能管理模块Lv.3,2,6005803,连续普攻或使用同一技能会一直提升4%攻速，最多叠5层，持续10秒。,3,0,0,0
1451,2000,动能管理模块Lv.4,2,6005804,连续普攻或使用同一技能会一直提升5%攻速，最多叠5层，持续10秒。,4,0,0,0
1452,2000,动能管理模块Lv.5,2,6005805,连续普攻或使用同一技能会一直提升5%攻速，最多叠5层，持续10秒。,5,0,0,0
1453,2000,动能管理模块Lv.6,3,6005806,连续普攻或使用同一技能会一直提升7%攻速，最多叠5层，持续10秒。,6,0,0,0
1454,2000,动能管理模块Lv.7,3,6005807,连续普攻或使用同一技能会一直提升8%攻速，最多叠5层，持续10秒。,7,0,0,0
1455,2000,动能管理模块Lv.8,3,6005808,连续普攻或使用同一技能会一直提升9%攻速，最多叠5层，持续10秒。,8,0,0,0
1456,2000,动能管理模块Lv.9,4,6005809,连续普攻或使用同一技能会一直提升10%攻速，最多叠5层，持续10秒。,9,0,0,0
1457,2000,狂怒霸体Lv.1,3,6006001,霸体会解除控制，并且持续免疫控制5秒,1,0,0,0
1458,2000,狂怒霸体Lv.1,3,6006001,霸体会解除控制，并且持续免疫控制5秒,1,0,0,0
1459,2000,狂怒霸体Lv.1,3,6006001,霸体会解除控制，并且持续免疫控制5秒,1,0,0,0
